Time,System,BAND,PRN,ROC,MIN_elv,MAX_elv,MEAN_AZI,RH,trop_c,tidal_cor
01-Jan-2023 15:51:15,BDS,S5P,38,2974.36737730352,5.14013285610811,10.0406604089482,56.724249496595,10.8462368037002,0.192452600232109,-0.319555943327292
01-Jan-2023 15:59:45,BDS,S5P,44,1219.79176003943,5.30289436303375,10.0403056266823,193.877646841904,11.0842876329585,0.180272711978644,-0.124441912070525
01-Jan-2023 15:04:45,BDS,S6I,36,-3689.51506655085,15.077768682321,19.9242098458513,92.2989034533701,10.3869925601312,0.0347747291195617,0.467674977251557
01-Jan-2023 15:11:00,BDS,S6I,21,-3171.4498046969,15.2431102746473,20.0725933208661,225.237625748142,10.6480832308568,0.0363623991571078,0.397174137606349
01-Jan-2023 15:13:15,BDS,S6I,36,-3153.71377230877,12.5993295212017,17.4209045113251,94.7335174581638,10.5735895912647,0.0470543786767017,0.392957545964599
01-Jan-2023 15:24:45,BDS,S6I,30,-3411.19636566947,12.7785623416299,17.5782879132081,39.0925344478838,10.5439410407908,0.0472738271345534,0.411664863950332
01-Jan-2023 15:33:45,BDS,S6I,30,-2673.53736674679,10.2662247443766,15.0428384145469,37.2637463516776,10.6551320833613,0.0669453270221609,0.312337689220027
01-Jan-2023 15:38:45,BDS,S6I,36,-1583.83885864315,5.20912966295603,9.98487563867907,101.816362096822,10.7161961062216,0.183642904247144,0.181180988922567
01-Jan-2023 15:42:15,BDS,S6I,30,-2049.03768878869,7.66462215615806,12.6336136859422,35.8000567968976,10.9319856300967,0.106168244106724,0.230660884939538
01-Jan-2023 15:50:15,BDS,S6I,30,-1505.46007128808,5.30995319478,10.1154667423303,34.6378234968561,10.955936551782,0.179051277926405,0.162647097830935
01-Jan-2023 15:51:15,BDS,S6I,38,2974.36737730352,5.14013285610811,10.0406604089482,56.724249496595,10.9158473004758,0.184749732185445,-0.319555943327292
01-Jan-2023 15:52:30,BDS,S6I,13,2153.09381740059,5.12110504142316,10.0114152502578,77.4874570848756,10.9408972646989,0.191250404344439,-0.229679021438745
01-Jan-2023 15:52:30,BDS,S7I,13,2153.09381740059,5.12110504142316,10.0114152502578,77.4874570848756,10.9651803905869,0.194278892991777,-0.229679021438745
01-Jan-2023 15:01:00,GALILEO,S1C,25,-2341.53922736383,7.59004484916096,12.5298319016748,67.8405660291481,10.4569295677144,0.105829355489309,0.298559769166908
01-Jan-2023 15:06:00,GALILEO,S1C,34,1533.94447680896,5.68489688754762,10.4357511033417,139.837491111892,10.3821370931146,0.164802494632369,-0.194014468564872
01-Jan-2023 15:10:30,GALILEO,S1C,25,-1802.80963501031,5.19889092466162,10.0324940111419,70.0431579559649,10.6010641572165,0.172161326794594,0.226016116692857
01-Jan-2023 15:58:45,GALILEO,S1C,8,-3433.85577532348,17.5552394894802,22.4749918929818,195.241884787797,10.6232531698924,0.0284558525354477,0.352602726961192
01-Jan-2023 15:01:00,GALILEO,S5Q,25,-2341.53922736383,7.59004484916096,12.5298319016748,67.8405660291481,10.6205024167925,0.1072533063702,0.298559769166908
01-Jan-2023 15:06:00,GALILEO,S5Q,34,1533.94447680896,5.68489688754762,10.4357511033417,139.837491111892,10.5874533510901,0.156713520895018,-0.194014468564872
01-Jan-2023 15:10:30,GALILEO,S5Q,25,-1802.80963501031,5.19889092466162,10.0324940111419,70.0431579559649,10.5661467651865,0.175714953865402,0.226016116692857
01-Jan-2023 15:21:30,GALILEO,S5Q,34,2423.630860717,10.5974478820703,15.5297283167552,136.967031351302,10.7229418746259,0.0671428430093037,-0.295450708878876
01-Jan-2023 15:28:45,GALILEO,S5Q,34,2852.57612114426,13.0451540852629,17.8752762350337,135.589551304867,10.6877087237986,0.0500064660142332,-0.339602516221073
01-Jan-2023 15:58:45,GALILEO,S5Q,8,-3433.85577532348,17.5552394894802,22.4749918929818,195.241884787797,10.842513044436,0.0296238954561314,0.352602726961192
01-Jan-2023 15:01:00,GALILEO,S6C,25,-2341.53922736383,7.59004484916096,12.5298319016748,67.8405660291481,10.3848997478591,0.10328981352138,0.298559769166908
01-Jan-2023 15:10:30,GALILEO,S6C,25,-1802.80963501031,5.19889092466162,10.0324940111419,70.0431579559649,10.5475693131743,0.174561041291039,0.226016116692857
01-Jan-2023 15:21:30,GALILEO,S6C,34,2423.630860717,10.5974478820703,15.5297283167552,136.967031351302,10.8374459360323,0.069489781324604,-0.295450708878876
01-Jan-2023 15:28:45,GALILEO,S6C,34,2852.57612114426,13.0451540852629,17.8752762350337,135.589551304867,10.4981389582383,0.0488019277741767,-0.339602516221073
01-Jan-2023 15:43:45,GALILEO,S6C,34,3793.72993469603,18.0436186220631,22.9551307665795,132.600252338928,10.5637482548454,0.0281275587261867,-0.42398320424415
01-Jan-2023 15:58:45,GALILEO,S6C,8,-3433.85577532348,17.5552394894802,22.4749918929818,195.241884787797,10.6314690101621,0.0283137068241857,0.352602726961192
01-Jan-2023 15:01:00,GALILEO,S7Q,25,-2341.53922736383,7.59004484916096,12.5298319016748,67.8405660291481,10.5494989118295,0.105384446176432,0.298559769166908
01-Jan-2023 15:06:00,GALILEO,S7Q,34,1533.94447680896,5.68489688754762,10.4357511033417,139.837491111892,10.6297912642637,0.16126680619907,-0.194014468564872
01-Jan-2023 15:10:30,GALILEO,S7Q,25,-1802.80963501031,5.19889092466162,10.0324940111419,70.0431579559649,10.5450246201277,0.179861008853983,0.226016116692857
01-Jan-2023 15:13:30,GALILEO,S7Q,34,1961.4613785339,8.03499582342016,12.8807470199407,138.456979411533,10.7247301492275,0.101509379058953,-0.244257812467039
01-Jan-2023 15:21:30,GALILEO,S7Q,34,2423.630860717,10.5974478820703,15.5297283167552,136.967031351302,10.6934975601326,0.0680722587628413,-0.295450708878876
01-Jan-2023 15:28:45,GALILEO,S7Q,34,2852.57612114426,13.0451540852629,17.8752762350337,135.589551304867,10.599239013082,0.0497303689133375,-0.339602516221073
01-Jan-2023 15:43:45,GALILEO,S7Q,34,3793.72993469603,18.0436186220631,22.9551307665795,132.600252338928,10.5636676581945,0.0288087154865071,-0.42398320424415
01-Jan-2023 15:01:00,GALILEO,S8Q,25,-2341.53922736383,7.59004484916096,12.5298319016748,67.8405660291481,10.2736172698519,0.104631131690015,0.298559769166908
01-Jan-2023 15:06:00,GALILEO,S8Q,34,1533.94447680896,5.68489688754762,10.4357511033417,139.837491111892,10.5772660757946,0.16541232575133,-0.194014468564872
01-Jan-2023 15:10:30,GALILEO,S8Q,25,-1802.80963501031,5.19889092466162,10.0324940111419,70.0431579559649,10.449355281196,0.175095739434219,0.226016116692857
01-Jan-2023 15:43:45,GALILEO,S8Q,34,3793.72993469603,18.0436186220631,22.9551307665795,132.600252338928,10.6754622821689,0.0281811342741332,-0.42398320424415
01-Jan-2023 15:58:45,GALILEO,S8Q,8,-3433.85577532348,17.5552394894802,22.4749918929818,195.241884787797,10.5039195891067,0.0277123104133103,0.352602726961192
01-Jan-2023 15:06:00,GPS,S1C,19,-2095.51130084211,10.1984813957008,14.9629024399918,38.0320478763358,10.4817666489728,0.067330688656364,0.265041869214409
01-Jan-2023 15:19:15,GPS,S1C,19,-1232.88578426269,5.31786650328224,10.0124391349433,36.441861938369,10.6400378544548,0.178459162705627,0.151272943078785
01-Jan-2023 15:30:15,GPS,S1C,11,5546.65540629211,15.1679884470379,20.0238759188448,87.5630080705817,10.7522094862127,0.0398246984749235,-0.656754007027283
01-Jan-2023 15:45:45,GPS,S1C,2,1218.25549832646,5.24559938638944,9.93611719804472,155.904478536442,10.7297320640587,0.186954255758298,-0.134799118122448
01-Jan-2023 15:30:15,GPS,S5Q,11,5546.65540629211,15.1679884470379,20.0238759188448,87.5630080705817,10.7411423822378,0.0393897720573531,-0.656754007027283
01-Jan-2023 15:46:15,GPS,S5Q,11,8796.57229069389,17.6562499162373,22.5324928825997,80.6348587484998,10.5734158954371,0.032914487536198,-0.970851013191095
01-Jan-2023 16:08:15,BDS,S1P,38,4445.66404261845,7.58856461674912,12.5069879663328,54.6467443926271,10.9000528189819,0.113206118320312,-0.42711695683717
01-Jan-2023 16:29:00,BDS,S1P,38,6785.32413932628,10.1106648497107,15.0453034695099,51.8968239107414,11.0366064009199,0.0776652898138757,-0.539690218927854
01-Jan-2023 16:04:00,BDS,S2I,8,3381.61406991881,8.37760506778608,13.2505762216027,66.7055135473189,10.8641916956029,0.0987940235730296,-0.33515526822823
01-Jan-2023 16:04:15,BDS,S2I,13,2945.14540670789,7.59544374640041,12.4570605976576,76.3177897500808,10.9509588352889,0.113989543049048,-0.291380768015568
01-Jan-2023 16:08:15,BDS,S2I,38,4445.66404261845,7.58856461674912,12.5069879663328,54.6467443926271,10.9704072525481,0.119282720401275,-0.42711695683717
01-Jan-2023 16:16:45,BDS,S2I,13,3848.62306956055,10.1149487888194,15.0028143902423,74.9759262673853,11.0811994000334,0.0763567279357762,-0.344964537983547
01-Jan-2023 16:17:00,BDS,S2I,8,4423.60639688627,10.7774038269261,15.7430125138461,65.1185349156971,10.9504440468726,0.0687375670638506,-0.395632110719711
01-Jan-2023 16:25:00,BDS,S2I,44,2696.57758342809,15.1293891572529,19.9636065890555,194.434651067938,11.163203888029,0.040541943468245,-0.223639801455145
01-Jan-2023 16:29:00,BDS,S2I,38,6785.32413932628,10.1106648497107,15.0453034695099,51.8968239107414,11.0182161191555,0.0764553062794793,-0.539690218927854
01-Jan-2023 16:29:30,BDS,S2I,13,4859.60624542571,12.5570825426785,17.5116196577276,73.4934770757717,10.9991137750231,0.0544028465245301,-0.384427392077276
01-Jan-2023 16:31:30,BDS,S2I,8,5762.11028824752,13.3427946562728,18.2633199420939,63.1899336367812,11.0184575661353,0.0507870092617715,-0.44580132218457
01-Jan-2023 16:43:00,BDS,S2I,13,6067.16173623736,15.0983189456559,19.9436065670207,71.7911386272577,11.2497681916449,0.0416274538568882,-0.406177385164676
01-Jan-2023 16:47:15,BDS,S2I,8,7534.2651652511,15.8284186175484,20.7613255855955,60.9006322801163,11.1108003953166,0.0378284236725168,-0.474102128883921
01-Jan-2023 16:52:15,BDS,S2I,12,1219.72097940244,5.36123114944181,10.155344552088,201.881537676337,11.1176314980109,0.188756672556698,-0.0708523710522745
01-Jan-2023 16:08:15,BDS,S5P,38,4445.66404261845,7.58856461674912,12.5069879663328,54.6467443926271,10.9705154032665,0.114710005548263,-0.42711695683717
01-Jan-2023 16:12:30,BDS,S5P,44,1958.25070524316,10.2330561375532,14.9307390968971,194.043500373292,10.6821023402264,0.0670755899508624,-0.181949700901166
01-Jan-2023 16:19:00,BDS,S5P,44,2339.26756384279,12.7607784200241,17.5307209729626,194.219571871352,11.0510998427232,0.0535315616203942,-0.205501540981087
01-Jan-2023 16:29:00,BDS,S5P,38,6785.32413932628,10.1106648497107,15.0453034695099,51.8968239107414,11.0366389502452,0.0764889815721119,-0.539690218927854
01-Jan-2023 16:04:00,BDS,S6I,8,3381.61406991881,8.37760506778608,13.2505762216027,66.7055135473189,10.9416345384616,0.101342513631492,-0.33515526822823
01-Jan-2023 16:04:15,BDS,S6I,13,2945.14540670789,7.59544374640041,12.4570605976576,76.3177897500808,11.1029456027509,0.117109869095376,-0.291380768015568
01-Jan-2023 16:06:15,BDS,S6I,44,1595.60483200276,7.74658807845023,12.5649075816837,193.93241175351,11.0719963958437,0.116147479563244,-0.155602471246221
01-Jan-2023 16:08:15,BDS,S6I,38,4445.66404261845,7.58856461674912,12.5069879663328,54.6467443926271,11.0076374150465,0.115396621503246,-0.42711695683717
01-Jan-2023 16:12:30,BDS,S6I,44,1958.25070524316,10.2330561375532,14.9307390968971,194.043500373292,11.1205923767843,0.0747652592127288,-0.181949700901166
01-Jan-2023 16:16:45,BDS,S6I,13,3848.62306956055,10.1149487888194,15.0028143902423,74.9759262673853,11.1094364004152,0.074127875848033,-0.344964537983547
01-Jan-2023 16:17:00,BDS,S6I,8,4423.60639688627,10.7774038269261,15.7430125138461,65.1185349156971,11.1479915870217,0.0695774449688855,-0.395632110719711
01-Jan-2023 16:19:00,BDS,S6I,44,2339.26756384279,12.7607784200241,17.5307209729626,194.219571871352,11.0924302844769,0.0537248311334206,-0.205501540981087
01-Jan-2023 16:25:00,BDS,S6I,44,2696.57758342809,15.1293891572529,19.9636065890555,194.434651067938,11.3838315245762,0.0401102904904622,-0.223639801455145
01-Jan-2023 16:29:00,BDS,S6I,38,6785.32413932628,10.1106648497107,15.0453034695099,51.8968239107414,10.9520400036607,0.0761653936857929,-0.539690218927854
01-Jan-2023 16:31:30,BDS,S6I,8,5762.11028824752,13.3427946562728,18.2633199420939,63.1899336367812,10.9847848648997,0.050047332959366,-0.44580132218457
01-Jan-2023 16:47:15,BDS,S6I,8,7534.2651652511,15.8284186175484,20.7613255855955,60.9006322801163,11.0932490331615,0.0392128899892334,-0.474102128883921
01-Jan-2023 16:57:45,BDS,S6I,13,7616.73549023855,17.6016042861185,22.4774378182753,69.7638447268209,11.1989325785141,0.0328155092619582,-0.400976751426156
01-Jan-2023 16:04:15,BDS,S7I,13,2945.14540670789,7.59544374640041,12.4570605976576,76.3177897500808,10.9493627290642,0.112870754390761,-0.291380768015568
01-Jan-2023 16:16:45,BDS,S7I,13,3848.62306956055,10.1149487888194,15.0028143902423,74.9759262673853,11.0278589838915,0.0759828533255931,-0.344964537983547
01-Jan-2023 16:17:00,BDS,S7I,8,4423.60639688627,10.7774038269261,15.7430125138461,65.1185349156971,11.0086590567061,0.0684428287631516,-0.395632110719711
01-Jan-2023 16:29:30,BDS,S7I,13,4859.60624542571,12.5570825426785,17.5116196577276,73.4934770757717,11.2437502873031,0.0544321157556507,-0.384427392077276
01-Jan-2023 16:31:30,BDS,S7I,8,5762.11028824752,13.3427946562728,18.2633199420939,63.1899336367812,11.0222920609398,0.0507316055679343,-0.44580132218457
01-Jan-2023 16:43:00,BDS,S7I,13,6067.16173623736,15.0983189456559,19.9436065670207,71.7911386272577,11.1002511331687,0.0394361949730175,-0.406177385164676
01-Jan-2023 16:47:15,BDS,S7I,8,7534.2651652511,15.8284186175484,20.7613255855955,60.9006322801163,11.1105723254594,0.0381421168816694,-0.474102128883921
01-Jan-2023 16:05:45,GALILEO,S1C,8,-3022.58107868661,15.0705411949865,19.903892669496,194.625017342851,10.8181976268095,0.03826170725414,0.295838735721004
01-Jan-2023 16:12:45,GALILEO,S1C,8,-2621.13790518947,12.6349347129814,17.3761939448353,193.994442258269,11.0212872832163,0.0516399374305045,0.243044217262372
01-Jan-2023 16:20:00,GALILEO,S1C,8,-2212.29920713761,10.0830175468199,14.8949076705379,193.319164689729,10.9096515466977,0.0716151419587341,0.192570012845084
01-Jan-2023 16:27:15,GALILEO,S1C,8,-1806.99236147423,7.594068390191,12.4629157787838,192.61458240829,11.1068668540543,0.112747269077069,0.146430636857491
01-Jan-2023 16:34:45,GALILEO,S1C,8,-1387.79038956989,5.17147657791052,9.91509118130113,191.848601897913,11.097050291271,0.195438249111694,0.103382194786544
01-Jan-2023 16:38:15,GALILEO,S1C,15,2160.2225261504,10.2582083363431,15.0817734801219,166.800993485892,10.7032022436284,0.070791203802786,-0.154100248029959
01-Jan-2023 16:52:00,GALILEO,S1C,15,2948.45636529903,15.2641101918459,20.0910978127245,165.730508051997,10.7029317458596,0.0396251490744906,-0.17199372538441
01-Jan-2023 16:05:45,GALILEO,S5Q,8,-3022.58107868661,15.0705411949865,19.903892669496,194.625017342851,11.1531538040052,0.0379401136838471,0.295838735721004
01-Jan-2023 16:12:45,GALILEO,S5Q,8,-2621.13790518947,12.6349347129814,17.3761939448353,193.994442258269,10.8955778480083,0.0505386404035058,0.243044217262372
01-Jan-2023 16:20:00,GALILEO,S5Q,8,-2212.29920713761,10.0830175468199,14.8949076705379,193.319164689729,11.0236903897684,0.0716249545878487,0.192570012845084
01-Jan-2023 16:27:15,GALILEO,S5Q,8,-1806.99236147423,7.594068390191,12.4629157787838,192.61458240829,11.1024516076746,0.111242990070467,0.146430636857491
01-Jan-2023 16:34:45,GALILEO,S5Q,8,-1387.79038956989,5.17147657791052,9.91509118130113,191.848601897913,11.1452735560792,0.188945770671534,0.103382194786544
01-Jan-2023 16:45:00,GALILEO,S5Q,15,2543.88503842986,12.7349466570558,17.4716768899125,166.262987581716,11.0242893396591,0.0521732142989695,-0.165519152863147
01-Jan-2023 16:52:00,GALILEO,S5Q,15,2948.45636529903,15.2641101918459,20.0910978127245,165.730508051997,11.2129213798009,0.0392507154931785,-0.17199372538441
01-Jan-2023 16:58:30,GALILEO,S5Q,15,3333.07723946333,17.6572379337273,22.5634281113712,165.253106040197,11.1591662540781,0.0306482704398654,-0.172960813378167
01-Jan-2023 16:05:45,GALILEO,S6C,8,-3022.58107868661,15.0705411949865,19.903892669496,194.625017342851,11.1836603010931,0.0393612651142998,0.295838735721004
01-Jan-2023 16:12:45,GALILEO,S6C,8,-2621.13790518947,12.6349347129814,17.3761939448353,193.994442258269,10.9464235884837,0.051494090878375,0.243044217262372
01-Jan-2023 16:20:00,GALILEO,S6C,8,-2212.29920713761,10.0830175468199,14.8949076705379,193.319164689729,10.9431956696065,0.0735386059306773,0.192570012845084
01-Jan-2023 16:24:00,GALILEO,S6C,15,1357.79986456142,5.30597548055637,10.0833741124948,168.039174068841,11.0378223058395,0.181364688432065,-0.113741559641455
01-Jan-2023 16:27:15,GALILEO,S6C,8,-1806.99236147423,7.594068390191,12.4629157787838,192.61458240829,10.9865315750025,0.114106753492811,0.146430636857491
01-Jan-2023 16:38:15,GALILEO,S6C,15,2160.2225261504,10.2582083363431,15.0817734801219,166.800993485892,10.9765324197813,0.0730514518340346,-0.154100248029959
01-Jan-2023 16:45:00,GALILEO,S6C,15,2543.88503842986,12.7349466570558,17.4716768899125,166.262987581716,11.0438641920845,0.0529277451867056,-0.165519152863147
01-Jan-2023 16:52:00,GALILEO,S6C,15,2948.45636529903,15.2641101918459,20.0910978127245,165.730508051997,11.1725058674746,0.0391400272760833,-0.17199372538441
01-Jan-2023 16:58:30,GALILEO,S6C,15,3333.07723946333,17.6572379337273,22.5634281113712,165.253106040197,11.1882420027371,0.0311688998712949,-0.172960813378167
01-Jan-2023 16:20:00,GALILEO,S7Q,8,-2212.29920713761,10.0830175468199,14.8949076705379,193.319164689729,10.9861890477717,0.072731157108036,0.192570012845084
01-Jan-2023 16:24:00,GALILEO,S7Q,15,1357.79986456142,5.30597548055637,10.0833741124948,168.039174068841,11.0749166263179,0.183155414516362,-0.113741559641455
01-Jan-2023 16:27:15,GALILEO,S7Q,8,-1806.99236147423,7.594068390191,12.4629157787838,192.61458240829,11.2605114001546,0.111218482906688,0.146430636857491
01-Jan-2023 16:34:45,GALILEO,S7Q,8,-1387.79038956989,5.17147657791052,9.91509118130113,191.848601897913,11.231072838747,0.190017105913162,0.103382194786544
01-Jan-2023 16:45:00,GALILEO,S7Q,15,2543.88503842986,12.7349466570558,17.4716768899125,166.262987581716,11.016711632637,0.0527459616774024,-0.165519152863147
01-Jan-2023 16:52:00,GALILEO,S7Q,15,2948.45636529903,15.2641101918459,20.0910978127245,165.730508051997,11.0302671953096,0.0390510420914136,-0.17199372538441
01-Jan-2023 16:31:00,GALILEO,S8Q,15,1751.77506322719,7.66572773289734,12.5562669362838,167.41179103055,10.9458135492555,0.112523193205655,-0.136296141399993
01-Jan-2023 16:34:45,GALILEO,S8Q,8,-1387.79038956989,5.17147657791052,9.91509118130113,191.848601897913,11.0918403285747,0.188477158538371,0.103382194786544
01-Jan-2023 16:45:00,GALILEO,S8Q,15,2543.88503842986,12.7349466570558,17.4716768899125,166.262987581716,10.6777345446481,0.0495785605397785,-0.165519152863147
01-Jan-2023 16:58:30,GALILEO,S8Q,15,3333.07723946333,17.6572379337273,22.5634281113712,165.253106040197,11.0918503991479,0.0292630152138624,-0.172960813378167
01-Jan-2023 16:13:15,GLONASS,S1C,16,-2782.63642390329,12.7139295731638,17.5607430775887,95.6751415260802,10.9783434210479,0.0480802078784492,0.256959859096503
01-Jan-2023 16:16:30,GLONASS,S1C,7,-1414.20399579101,7.70734640693864,12.4580733230816,227.974258987602,11.0997434830112,0.114033710401138,0.127037257345366
01-Jan-2023 16:22:00,GLONASS,S1C,7,-1091.27687727486,5.37645781908537,10.0696742578773,226.481305622853,10.9464070614398,0.170651158408887,0.0932162709157952
01-Jan-2023 16:05:45,GLONASS,S2C,16,-3280.54514465109,15.2245946330429,20.0572143737083,92.5212451636836,10.8617788434891,0.0370906953032435,0.321087277000678
01-Jan-2023 16:22:00,GLONASS,S2C,7,-1091.27687727486,5.37645781908537,10.0696742578773,226.481305622853,11.1735375782088,0.181822792968692,0.0932162709157952
01-Jan-2023 16:35:30,GLONASS,S2C,16,-1368.57427249015,5.29428748472165,10.0259929632304,104.562575293785,11.0130708495784,0.19167259584294,0.101031897199885
01-Jan-2023 16:05:45,GLONASS,S2P,16,-3280.54514465109,15.2245946330429,20.0572143737083,92.5212451636836,10.8317796274481,0.0370846285232016,0.321087277000678
01-Jan-2023 16:20:45,GLONASS,S2P,16,-2296.51300197118,10.1943098044057,15.0574747465459,98.7489501467762,11.0898696614433,0.0732564707086336,0.198507050122616
01-Jan-2023 16:35:30,GLONASS,S2P,16,-1368.57427249015,5.29428748472165,10.0259929632304,104.562575293785,11.0940798193131,0.191693907036328,0.101031897199885
01-Jan-2023 16:17:30,GPS,S1C,24,-2768.67050020339,15.1608494944293,19.8604436760849,136.974686071069,10.9070825497701,0.036154171963398,0.24652790945557
01-Jan-2023 16:57:00,GPS,S1C,18,1182.18505939516,5.33467860383132,10.0319756089886,170.882709654164,11.0973298288024,0.193655558819462,-0.0631214789562545
01-Jan-2023 16:23:45,GPS,S5Q,24,-2379.33670844109,12.6412989762335,17.503115066108,138.081668056131,10.622525190233,0.049934299670781,0.199808740172827
01-Jan-2023 16:43:15,GPS,S5Q,24,-1203.29091674277,5.20362190989553,9.94982347177015,141.086599015704,11.2704885100042,0.189338759365972,0.0802748440637344
01-Jan-2023 17:00:30,BDS,S1P,38,13092.2934592779,12.5662860229858,17.5460222361201,47.3777807571031,11.1847273018676,0.0535946320014435,-0.652997249157635
01-Jan-2023 17:45:00,BDS,S1P,29,-2661.53643747723,12.7126366068676,17.6118216113277,44.6785264821033,11.2797712814577,0.0527031995698337,0.00590489728873467
01-Jan-2023 17:46:30,BDS,S1P,45,-2666.55591693531,12.5957189278162,17.4371928619935,129.675970840814,11.2013617115004,0.0493360528369298,0.00149260883253843
01-Jan-2023 17:00:30,BDS,S2I,38,13092.2934592779,12.5662860229858,17.5460222361201,47.3777807571031,11.1490633072178,0.05478743042719,-0.652997249157635
01-Jan-2023 17:05:45,BDS,S2I,8,10322.3499059,18.3400318952897,23.2530501898249,57.9644338415516,11.335397634258,0.0309925093143946,-0.459502841046169
01-Jan-2023 17:11:15,BDS,S2I,12,2349.55427557844,12.6923920513414,17.6487287275452,203.512517573495,11.0166456055899,0.0506159696445394,-0.0911615099998421
01-Jan-2023 17:32:00,BDS,S2I,45,-3621.7145368445,17.610250645564,22.4557179820298,126.311745556191,11.2100131075428,0.0292852567016322,0.0598573723521469
01-Jan-2023 17:38:00,BDS,S2I,29,-3110.2388111417,15.1574095116635,20.0698211635148,44.7371929293426,11.401516141495,0.0390285674142437,0.0309252687731767
01-Jan-2023 17:45:00,BDS,S2I,29,-2661.53643747723,12.7126366068676,17.6118216113277,44.6785264821033,11.2388636663323,0.0538574620503347,0.00590489728873467
01-Jan-2023 17:46:30,BDS,S2I,45,-2666.55591693531,12.5957189278162,17.4371928619935,129.675970840814,10.8391589670375,0.0519581389705852,0.00149260883253838
01-Jan-2023 17:52:15,BDS,S2I,29,-2212.33268665748,10.2825514964733,14.9823980512213,44.7716874943649,11.3300493710688,0.0753467365102267,-0.0128389056973149
01-Jan-2023 17:59:30,BDS,S2I,29,-1774.13684634602,7.69993115759455,12.5385178010742,45.0146698541324,11.2230727847724,0.114497159591576,-0.0245151037386233
01-Jan-2023 17:30:45,BDS,S5P,29,-3596.45376533001,17.787352459961,22.5241892273097,44.9644894371288,11.3461975851396,0.0306090651511344,0.0643519848751144
01-Jan-2023 17:32:00,BDS,S5P,45,-3621.7145368445,17.610250645564,22.4557179820298,126.311745556191,11.42390697956,0.0321488689900082,0.0598573723521469
01-Jan-2023 17:38:00,BDS,S5P,29,-3110.2388111417,15.1574095116635,20.0698211635148,44.7371929293426,11.2253677869628,0.0388441706143254,0.0309252687731767
01-Jan-2023 17:45:00,BDS,S5P,29,-2661.53643747723,12.7126366068676,17.6118216113277,44.6785264821033,11.3231399471829,0.0519364928421808,0.00590489728873467
01-Jan-2023 17:52:15,BDS,S5P,29,-2212.33268665748,10.2825514964733,14.9823980512213,44.7716874943649,11.3007917348986,0.073632659554276,-0.0128389056973149
01-Jan-2023 17:53:30,BDS,S5P,45,-2224.43200478819,10.1803105189893,15.0151840537399,131.174004717839,11.1925108789965,0.0761614775558836,-0.0159859297422634
01-Jan-2023 17:59:30,BDS,S5P,29,-1774.13684634602,7.69993115759455,12.5385178010742,45.0146698541324,11.2988545275317,0.112928065771721,-0.0245151037386233
01-Jan-2023 17:00:30,BDS,S6I,38,13092.2934592779,12.5662860229858,17.5460222361201,47.3777807571031,11.1590819855259,0.0539871531278724,-0.652997249157635
01-Jan-2023 17:05:00,BDS,S6I,12,1973.41122536745,10.3494690429957,15.0592148489256,202.903571183646,11.0940825807433,0.073245182036862,-0.0893701382152499
01-Jan-2023 17:05:45,BDS,S6I,8,10322.3499059,18.3400318952897,23.2530501898249,57.9644338415516,11.3804475573613,0.0305378820824771,-0.459502841046169
01-Jan-2023 17:11:15,BDS,S6I,12,2349.55427557844,12.6923920513414,17.6487287275452,203.512517573495,11.2085969933808,0.0525175434505982,-0.0911615099998421
01-Jan-2023 17:30:45,BDS,S6I,29,-3596.45376533001,17.787352459961,22.5241892273097,44.9644894371288,11.1385701064357,0.0292909292139729,0.0643519848751144
01-Jan-2023 17:38:00,BDS,S6I,29,-3110.2388111417,15.1574095116635,20.0698211635148,44.7371929293426,11.4467671654103,0.0392019916857915,0.0309252687731767
01-Jan-2023 17:39:15,BDS,S6I,45,-3136.52085082585,15.1881183370635,19.8602235181574,128.039150589419,11.1792448175175,0.0389037623644217,0.0268686785484864
01-Jan-2023 17:59:30,BDS,S6I,29,-1774.13684634602,7.69993115759455,12.5385178010742,45.0146698541324,11.2203477126365,0.112508068283441,-0.0245151037386233
01-Jan-2023 17:05:45,BDS,S7I,8,10322.3499059,18.3400318952897,23.2530501898249,57.9644338415516,11.1490569480566,0.0290774242002847,-0.459502841046169
01-Jan-2023 17:30:15,GALILEO,S1C,7,-2933.75269919534,12.5457266221974,17.400302803964,225.67200743551,11.2930489583533,0.0560828614922109,0.0540950207467222
01-Jan-2023 17:37:15,GALILEO,S1C,2,-3681.62173422299,12.5907281566527,17.482384146943,98.8318773753188,11.233304854816,0.0546405212980208,0.0396449264024018
01-Jan-2023 17:47:15,GALILEO,S1C,2,-3039.32994565894,10.0746391924546,14.9752329528537,101.666164255295,11.2599162018098,0.076863296541573,-0.000820473287759804
01-Jan-2023 17:48:00,GALILEO,S1C,36,-3437.33103464824,12.6249257257024,17.4775802808115,35.7289668493888,11.247581068631,0.0525866158068293,-0.00378036589231456
01-Jan-2023 17:57:15,GALILEO,S1C,2,-2407.12359271946,7.54949407191002,12.4650965855336,104.441054907357,11.6139508348825,0.117332343418266,-0.0272806041742106
01-Jan-2023 17:17:15,GALILEO,S5Q,2,-4998.28700508665,17.6077302794439,22.5035525794057,93.0125986000031,11.3051366998598,0.029810017025012,0.16225369360588
01-Jan-2023 17:27:15,GALILEO,S5Q,2,-4334.47798936016,15.1006313810784,19.9903928084297,95.9450757016999,11.2523375956535,0.040170177285745,0.0940770554791601
